indicator,threshold,horizon_days,hit_rate,avg_return,baseline_hit_rate,baseline_avg_return,edge,n_signals,p_value
Volume_ratio,2.0,3,0.5005202913631633,-0.0006631258856144614,0.502070531659097,-0.00040902397783383685,-0.001550240295933647,961,0.8633625516101342
Volume_ratio,2.0,5,0.5234131113423517,0.000697078158837194,0.5006510416666666,-0.0006477078772066774,0.02276206967568506,961,0.4768632397049828
Volume_ratio,2.0,10,0.4618991793669402,-0.00722547292099175,0.5010749736974521,-0.0011559926305497203,-0.03917579433051194,853,0.017673686265420017
Volume_ratio,2.5,1,0.5028735632183908,0.0011158502460508826,0.4964815581359883,-0.0001443433687300987,0.006392005082402508,348,0.46876905415609604
Volume_ratio,2.5,3,0.5287356321839081,0.0018454577479968897,0.5018339959146917,-0.0004316195009941582,0.026901636269216378,348,0.3829822785520257
Volume_ratio,2.5,5,0.5172413793103449,0.0014409156543646994,0.5010075957215936,-0.0006351849374265477,0.01623378358875127,348,0.532217984628311
Volume_ratio,2.5,10,0.44554455445544555,-0.00770673263840415,0.5007002168413445,-0.0012281012424345949,-0.05515566238589892,303,0.15270551156089335
MACD_hist_pos,0.0,1,0.5072336511122261,0.0001424714429100613,0.4850669412976313,-0.00043185134603911606,0.022166709814594787,23916,0.006137580435487424
MACD_hist_pos,0.0,3,0.5195055520636916,0.0004429864684578906,0.4831001272033436,-0.0013438514007908266,0.036405424860348035,23865,1.085751328376787e-06
MACD_hist_pos,0.0,5,0.5247828094178872,0.001117383564602035,0.47513608266445245,-0.002528162458041534,0.04964672675343479,23827,8.41944606218308e-15
MACD_hist_pos,0.0,10,0.5289839841943755,0.002058493356600793,0.467526219570865,-0.005083957310433806,0.06145776462351055,23789,2.2139050615421352e-27
Stoch_K,20.0,1,0.5111570697725046,0.0015436030379177418,0.49290378285035885,-0.000550921973768411,0.018253286922145784,9187,1.0916979116055647e-13
Stoch_K,20.0,3,0.5518534863195057,0.004485988266262875,0.4897726346671013,-0.0016208943202093507,0.0620808516524044,9064,6.633885540433694e-37
Stoch_K,20.0,5,0.5562625586068319,0.006142874317089707,0.48761868279202125,-0.0022767799191217145,0.06864387581481068,8958,1.3313510284603353e-42
Stoch_K,20.0,10,0.5136310223266745,0.0025946887459804267,0.4971856370442257,-0.002184567847575053,0.016445385282448766,8510,1.216317528124172e-08
Stoch_K,25.0,1,0.506514798515834,0.0012964140520987267,0.49319099826889784,-0.0006134256068155424,0.01332380024693619,11589,1.0827229400912614e-13
Stoch_K,25.0,3,0.5426797271296134,0.0039485287951140785,0.48854629387684,-0.0018626851089566672,0.05413343325277342,11434,1.717876079382195e-39
Stoch_K,25.0,5,0.5450274773976246,0.005101427298988498,0.4866610174444087,-0.0025052131712251973,0.05836645995321588,11282,2.513850307541899e-41
Stoch_K,25.0,10,0.5180318702823595,0.003387647976284397,0.4947110270653587,-0.002749630322302586,0.02332084321700084,10731,2.261342072454326e-15
Stoch_K,30.0,1,0.50332383665717,0.0011008833426852575,0.49367321867321867,-0.0006543974557884841,0.009650617983951282,13689,3.3160429910993935e-13
Stoch_K,30.0,3,0.5352488151658767,0.003341153515634282,0.4881845982763414,-0.0019809076094148047,0.047064216889535326,13504,2.71280359807447e-37
Stoch_K,30.0,5,0.5383170548459805,0.004307067285541666,0.4857586581767355,-0.002655961271694713,0.052558396669244944,13310,4.268874210931913e-39
Stoch_K,30.0,10,0.5201231060606061,0.0035712690497363545,0.49246152399460863,-0.0031959614955571563,0.027661582065997448,12672,2.779913833913879e-20
OBV_slope_pos,0.0,1,0.49984492002304043,-0.00019781637149373892,0.49336993243243243,-7.485943387721116e-05,0.0064749875906079946,22569,0.5557751608971355
OBV_slope_pos,0.0,3,0.49805482269820683,-0.0013768040383427133,0.5058263162371354,0.0005009987133196387,-0.007771493538928531,22363,2.682825643265988e-07
OBV_slope_pos,0.0,5,0.4974004249740043,-0.0017094828845531202,0.5046609082356965,0.0004118038292901208,-0.007260483261692263,22119,5.648443928709668e-06
OBV_slope_pos,0.0,10,0.49638258179005323,-0.0031554119575119568,0.5041596601469157,0.0005593791661093648,-0.007777078356862477,21977,1.6560622731160578e-08
