indicator,threshold,horizon_days,hit_rate,avg_return,baseline_hit_rate,baseline_avg_return,edge,n_signals,p_value
RSI_14,20.0,1,0.5669191919191919,0.002580257691992274,0.5215519144989621,0.0010948958104357212,0.045367277420229835,792,0.5596325327127377
RSI_14,20.0,3,0.5170670037926675,-0.011459877455132076,0.5449587034439769,0.0034887786998130605,-0.027891699651309443,791,0.00013161974898625073
RSI_14,20.0,5,0.47066326530612246,-0.025750998803021164,0.5597648009336146,0.005859782428213094,-0.08910153562749212,784,1.5796473995508842e-09
RSI_14,20.0,10,0.4720416124837451,-0.05396961758939166,0.5810368130483586,0.011495052539010248,-0.10899520056461354,769,3.2926029237684813e-22
RSI_14,25.0,1,0.5515873015873016,0.0016194096864223296,0.5211671255133817,0.0011005636385025264,0.03042017607391989,1764,0.745597078490814
RSI_14,25.0,3,0.5356125356125356,-0.005872706057905409,0.5448299397110682,0.003593545364156919,-0.009217404098532556,1755,0.00016690713182727318
RSI_14,25.0,5,0.5017241379310344,-0.01763489891284508,0.5604788771157286,0.006228983222859064,-0.058754739184694205,1740,3.987467689244319e-13
RSI_14,25.0,10,0.4894982497082847,-0.034657507101942965,0.58274796291093,0.012168536567666536,-0.0932497132026453,1714,1.476655631942163e-28
RSI_14,30.0,1,0.5571512309495897,0.00265728469893741,0.5195471804246942,0.000997524032500715,0.03760405052489557,3412,0.11762249062389987
RSI_14,30.0,3,0.5494830132939439,-0.0007330503185238513,0.5440756054341406,0.003547054050279896,0.005407407859803315,3385,0.01092350714983768
RSI_14,30.0,5,0.5281333730276868,-0.00896484969412079,0.5606316842531501,0.006455573267686974,-0.03249831122546332,3359,2.353797435477663e-12
RSI_14,30.0,10,0.5280289330922242,-0.019918063861396593,0.5832765667574932,0.012806029302532265,-0.05524763366526897,3318,2.4737705896057233e-30
RSI_14,35.0,1,0.5384749001215912,0.0015653881885656555,0.5200267850499739,0.0010568953141508763,0.018448115071617255,5757,0.5007070953636688
RSI_14,35.0,3,0.548590439502714,0.0006172821088576472,0.5438885972149303,0.003603149809400419,0.004701842287783697,5711,0.013047269061624787
RSI_14,35.0,5,0.547366560622128,-0.00347208547987942,0.5597722003830259,0.006565781222152712,-0.012405639760897924,5658,1.0729360303550366e-10
RSI_14,35.0,10,0.5603726262988177,-0.00816117800921147,0.5818486096807415,0.013023856544968862,-0.021475983381923802,5582,3.64441295442145e-25
RSI_14,40.0,1,0.5341539143934354,0.0012697644213216154,0.5194549379384782,0.0010840874315156941,0.014698976454957213,9018,0.7373966291480136
RSI_14,40.0,3,0.5504700089525515,0.0013078485061072881,0.5430195246641649,0.0036971978326893642,0.007450484288386572,8936,0.0068639586755448
RSI_14,40.0,5,0.5595614828209765,0.00023118491691356547,0.5578999287554118,0.006545346583819237,0.0016615540655646743,8848,3.27026356140776e-08
RSI_14,40.0,10,0.5830652573529411,0.000633538375353556,0.5781958676297665,0.012732419915451449,0.004869389723174633,8704,3.370135604890174e-15
MFI_14,20.0,1,0.5472263868065967,-0.00019285226731135185,0.5219660434696439,0.0011397161089988467,0.025260343336952817,667,0.5768561393080437
MFI_14,20.0,3,0.5167173252279635,-0.01169064426350563,0.5448814703009855,0.003448018540248604,-0.028164145073022007,658,0.00010880720499346135
MFI_14,20.0,5,0.4666666666666667,-0.023928755194439984,0.5595453833590621,0.005735182438981683,-0.09287871669239545,645,1.8900224011695787e-08
MFI_14,20.0,10,0.494488188976378,-0.038709703474231326,0.5803777376847009,0.011073413439269852,-0.08588954870832294,635,2.3786775883069117e-13
MFI_14,25.0,1,0.54,-0.0008781802959494419,0.5217371797747768,0.0011876774688719574,0.018262820225223186,1500,0.16962835483186828
MFI_14,25.0,3,0.5135135135135135,-0.013727185922381728,0.5455120958625368,0.0037975112483612555,-0.03199858234902331,1480,1.2219886094558753e-13
MFI_14,25.0,5,0.47472677595628415,-0.027052790344474584,0.5610100733852956,0.006393105598228299,-0.08628329742901147,1464,2.637916683061128e-25
MFI_14,25.0,10,0.4954954954954955,-0.03769342599227575,0.5819586309593057,0.011975208968706253,-0.08646313546381018,1443,1.1760799051796286e-31
MFI_14,30.0,1,0.5390749601275917,0.00027134214890983893,0.5211093775469808,0.0011824129223998697,0.017965582580610873,3135,0.3698315647969216
MFI_14,30.0,3,0.5224555735056543,-0.0075785630395091355,0.5460753255895812,0.0040150965612383935,-0.02361975208392686,3095,4.553915104782972e-13
MFI_14,30.0,5,0.5037569421757595,-0.016552545697739746,0.5621674037983965,0.0068962121225971925,-0.05841046162263697,3061,6.83222271206068e-29
MFI_14,30.0,10,0.5271214642262895,-0.020874607778090474,0.5829248859164111,0.012628125864556439,-0.055803421690121646,3005,9.76547846479735e-34
MFI_14,35.0,1,0.5316251567819387,0.0005384985164986988,0.5210509420450897,0.0012006236398466729,0.010574214736848941,5581,0.3528399194150078
MFI_14,35.0,3,0.5307790085345924,-0.00232717270522364,0.5463522622689849,0.003991329687773548,-0.015573253734392556,5507,2.2694238225855212e-08
MFI_14,35.0,5,0.5308301122768267,-0.006993785798921425,0.561953444085294,0.0069886151148936485,-0.03112333180846727,5433,2.4478307829127743e-21
MFI_14,35.0,10,0.5471804511278195,-0.00902212316173047,0.5834995652396296,0.012999043214658541,-0.0363191141118101,5320,2.7204306198618875e-29
Williams_R,-80.0,1,0.547675225537821,0.002537266988531372,0.517634347747794,0.0008578192347151343,0.030040877790026954,7205,0.004339879150922442
Williams_R,-80.0,3,0.5396537280089361,0.0024100115351146202,0.5453720037356024,0.0033824630262374827,-0.005718275726666278,7162,0.30112346317895045
Williams_R,-80.0,5,0.5627638615254714,0.004678650439076267,0.5573804791296161,0.005431135902151755,0.005383382395855341,7106,0.5272836316518748
Williams_R,-80.0,10,0.5740501792114695,0.004659208387141641,0.5800998744892781,0.01142395690065584,-0.006049695277808631,6975,1.886940388847626e-05
Williams_R,-85.0,1,0.5574861367837338,0.003916656756480228,0.5176551588472509,0.000748448478186582,0.039830977936482936,5410,5.592383678912032e-06
Williams_R,-85.0,3,0.539104588519413,0.002900179647674517,0.5451930468420662,0.0032741344584635967,-0.006088458322653145,5383,0.7339803284382338
Williams_R,-85.0,5,0.5602916432978127,0.004773752378829375,0.5579476408371465,0.005385357460065315,0.002344002460666128,5349,0.6611119890223418
Williams_R,-85.0,10,0.5751187084520418,0.004528411987959932,0.5796920090916056,0.011146124663344054,-0.004573300639563738,5265,0.0003587129203135457
Williams_R,-90.0,1,0.5582219798200163,0.004922545664356606,0.5192285020395652,0.0007916823657130055,0.03899347778045115,3667,3.8595038856905365e-06
Williams_R,-90.0,3,0.5306513409961686,0.002655737412246852,0.5456771923150086,0.003279998640991615,-0.015025851318839933,3654,0.6524881367980941
Williams_R,-90.0,5,0.555067289206262,0.0034064536016347262,0.5584997961679576,0.005479688851854834,-0.003432506961695614,3641,0.23578170409308388
Williams_R,-90.0,10,0.57039510294936,0.002151839744409667,0.5799206426961889,0.011084480761187513,-0.009525539746828904,3594,0.0001527435182813503
BB_pctB,0.05,1,0.5804676753782668,0.007346317641493833,0.5184155663655317,0.0007010406315030318,0.06205210901273517,2908,1.0023031001522812e-09
BB_pctB,0.05,3,0.5363417154667586,-0.00015809376880200244,0.5450276823883944,0.0034598694970618266,-0.008685966921635813,2903,0.020340329547871537
BB_pctB,0.05,5,0.5596266851019702,-0.001030486686023362,0.5581285778227991,0.00574554407306217,0.0014981072791711014,2893,0.0009316557259485227
BB_pctB,0.05,10,0.5644879412792729,-0.005510735700584836,0.5801592839440822,0.011454418984108788,-0.015671342664809296,2861,4.471644722481033e-09
BB_pctB,0.1,1,0.5584887381932672,0.003219154623871719,0.5187727955374383,0.0009138507788381992,0.039715942655828895,4129,0.012677370121149069
BB_pctB,0.1,3,0.5378824672170957,-0.0005683068128291083,0.5451288709367186,0.003606173658519034,-0.007246403719622929,4118,0.002328956457531916
BB_pctB,0.1,5,0.5611124664552329,-0.001457062264986135,0.5579371044783357,0.0059860800765930864,0.003175361976897273,4099,3.111449016715398e-05
BB_pctB,0.1,10,0.5642804062422591,-0.005907906551109806,0.5806363748916678,0.011988141916701807,-0.016355968649408692,4037,1.187660243360055e-13
BB_pctB,0.2,1,0.5353872983577969,0.00045368274061513916,0.5200397989642065,0.0012374728888761176,0.01534749939359037,6881,0.24158696152252832
BB_pctB,0.2,3,0.5444330949948928,0.0003896285291999651,0.5444836194250714,0.0037310539423858254,-5.052443017861119e-05,6853,0.0014831644125623037
BB_pctB,0.2,5,0.5625734430082256,-0.0002287964952587809,0.5574557533606685,0.006292340502270002,0.0051176896475571,6808,1.5936530711076816e-06
BB_pctB,0.2,10,0.5645137119736251,-0.00466360191105955,0.5817372645632997,0.013017857641571234,-0.017223552589674562,6673,1.2389980777008237e-22
EMA200_disc,5.0,1,0.5240008930564858,0.0026319244555699523,0.5216445574584112,0.0004982030836664472,0.002356335598074577,13437,1.444709885673817e-06
EMA200_disc,5.0,3,0.5447366460552783,0.006387461264196614,0.5443677021711525,0.0019174526837607165,0.00036894388412578305,13423,3.6297046342317516e-10
EMA200_disc,5.0,5,0.5598389381850719,0.009584993248596385,0.5575459584729573,0.00351905852988708,0.002292979712114618,13411,1.3491193937179939e-11
EMA200_disc,5.0,10,0.6083252372767357,0.02051335819574988,0.5665732418414355,0.005985684950286493,0.04175199543530017,13381,3.3332753430908555e-35
EMA200_disc,8.0,1,0.5248179379072442,0.0033609582702332753,0.5216037259413052,0.0004643974876633041,0.0032142119659389623,10436,6.897101391713485e-08
EMA200_disc,8.0,3,0.5493673312883436,0.008026651255942582,0.5430296502069278,0.0018117144239441112,0.006337681081415747,10432,5.270802839546665e-13
EMA200_disc,8.0,5,0.5690167865707434,0.012525028853724229,0.5550018615574076,0.003160007348130579,0.014014925013335788,10425,3.422809161141212e-18
EMA200_disc,8.0,10,0.6361977916466635,0.027175112497255453,0.5616784779604199,0.005212517890441869,0.07451931368624354,10415,7.157212519931134e-58
EMA200_disc,10.0,1,0.5245716862037872,0.0039056651530363392,0.5217975595334086,0.0004562692717763679,0.002774126670378685,8872,1.5824397863068036e-08
EMA200_disc,10.0,3,0.5464487034949267,0.008839918621860315,0.5440010857763301,0.0018794139298043543,0.002447617718596584,8870,9.8237193523598e-13
EMA200_disc,10.0,5,0.5678845286423094,0.014124391554950464,0.5558754181060481,0.003170924441121066,0.012009110536261303,8868,2.4652896062489283e-19
EMA200_disc,10.0,10,0.6477951956693357,0.03182729497436453,0.5620306567290114,0.005008529546378339,0.08576453894032432,8867,8.958588134437719e-70
EMA200_disc,12.0,1,0.5249603803486529,0.004492372515584638,0.5218147821118787,0.0004573513498011496,0.003145598236774183,7572,5.0262865885481205e-09
EMA200_disc,12.0,3,0.5446381405176968,0.009862555057410904,0.5444438617651686,0.0019132733875708748,0.0001942787525281986,7572,5.228776285502288e-13
EMA200_disc,12.0,5,0.5648441627047015,0.015418681633443978,0.5568970082075722,0.0032872953414432807,0.00794715449712935,7572,1.1609412466094394e-18
EMA200_disc,12.0,10,0.6553090332805072,0.03575416459869552,0.5635006784260516,0.005144107414324279,0.0918083548544556,7572,1.01222310738661e-73
EMA200_disc,15.0,1,0.5284308821077205,0.005614318315486259,0.5214191262693046,0.000448041436727598,0.007011755838415845,5997,2.808239013864081e-10
EMA200_disc,15.0,3,0.551775887943972,0.012790431707491594,0.5433737063430111,0.0017864041598485705,0.008402181600960956,5997,4.8663550189811237e-17
EMA200_disc,15.0,5,0.575287643821911,0.020509892109320926,0.5556233320625238,0.0029969139508235583,0.01966431175938721,5997,5.1721618741801334e-27
EMA200_disc,15.0,10,0.6770051692512923,0.04460555711684893,0.5638776837996097,0.005017342004669594,0.11312748545168261,5997,6.806407939868505e-93
Volume_ratio,1.5,1,0.49728837538316434,-0.0005346107399141208,0.5248703300905897,0.0012881970483406013,-0.02758195470742536,4241,0.01980809396051227
Volume_ratio,1.5,3,0.46473224817173864,-0.008025179187717767,0.5526271370355188,0.0043805652607033585,-0.08789488886378016,4239,1.7258719184916578e-27
Volume_ratio,1.5,5,0.4798206278026906,-0.01171133811874417,0.5663058022138426,0.007068053569732867,-0.08648517441115205,4237,1.796021431391362e-35
