indicator,threshold,horizon_days,hit_rate,avg_return,baseline_hit_rate,baseline_avg_return,edge,n_signals,p_value
EMA200_disc,15.0,1,0.5284308821077205,0.005614320198534246,0.5214191262693046,0.00044804116577810916,0.007011755838415845,5997,2.808195526741734e-10
EMA200_disc,15.0,3,0.551775887943972,0.012790434098058644,0.5433737063430111,0.0017864038270479223,0.008402181600960956,5997,4.866262459352101e-17
EMA200_disc,15.0,5,0.575287643821911,0.020509894936973423,0.5556233320625238,0.0029969136068879695,0.01966431175938721,5997,5.172061279683633e-27
EMA200_disc,15.0,10,0.6770051692512923,0.044605559323287865,0.5638776837996097,0.005017341897592735,0.11312748545168261,5997,6.806263216145861e-93
Volume_ratio,1.5,1,0.49728837538316434,-0.0005346105003095167,0.5248703300905897,0.0012881970343947926,-0.02758195470742536,4241,0.01980811882865378
Volume_ratio,1.5,3,0.46473224817173864,-0.008025182316515707,0.5526271370355188,0.004380565607516624,-0.08789488886378016,4239,1.7258197335059246e-27
Volume_ratio,1.5,5,0.4798206278026906,-0.011711342189608355,0.5663058022138426,0.007068054072677469,-0.08648517441115205,4237,1.7959663979902668e-35
Volume_ratio,1.5,10,0.4682480850012355,-0.02564525901946384,0.590266253869969,0.01397095393011835,-0.12201816886873351,4047,1.715102914630066e-74
Volume_ratio,2.0,1,0.5287828947368421,0.0036482112130651143,0.5221568365208863,0.0010519101101394298,0.0066260582159558545,1216,0.07092091965176901
Volume_ratio,2.0,3,0.4925986842105263,-0.002811075852900826,0.5458938283813548,0.0033951983797082578,-0.05329514417082848,1216,0.003428888749531062
Volume_ratio,2.0,5,0.5,-0.007521580448144558,0.5598286724380184,0.00566690041302136,-0.05982867243801837,1216,1.48740192570034e-06
Volume_ratio,2.0,10,0.4561558901682905,-0.03243865582418231,0.5823574249878734,0.011477932785952926,-0.12620153481958285,1129,1.1982385151797764e-25
Volume_ratio,2.5,1,0.5540229885057472,0.00641958284576982,0.5220296650088733,0.0010699230475265079,0.03199332349687389,435,0.004690556711900832
Volume_ratio,2.5,3,0.5080459770114942,0.0005681370140888378,0.5448260629486471,0.003255671979425361,-0.03678008593715287,435,0.41473738949994743
Volume_ratio,2.5,5,0.5333333333333333,-0.0032188108547379583,0.5584652726746387,0.005395853397507021,-0.02513193934130542,435,0.06414005573878874
Volume_ratio,2.5,10,0.47572815533980584,-0.026680206997503064,0.5801181549647807,0.010708546852072927,-0.10438999962497486,412,3.157419724282746e-08
MACD_hist_pos,0.0,1,0.5162728113699436,0.0014887891551685678,0.528794402583423,0.0007275131193013721,-0.0125215912134794,23782,0.012872504718620274
MACD_hist_pos,0.0,3,0.5439212039228948,0.004697039522615507,0.5450711888999727,0.001656593884221429,-0.0011499849770779669,23656,1.6354857569793199e-09
MACD_hist_pos,0.0,5,0.5612574341546304,0.00808132499308966,0.5549490872397028,0.0023244204872353994,0.006308346914927543,23540,3.268487710248325e-19
MACD_hist_pos,0.0,10,0.5784697432368501,0.014471851850795388,0.5798970289547022,0.005847899215621115,-0.0014272857178521114,23251,2.9408314431330644e-22
Stoch_K,20.0,1,0.5383756183181746,0.001330963604560292,0.5198060837456985,0.0010872840995298518,0.01856953457247612,6267,0.7151355259979435
Stoch_K,20.0,3,0.5607056936647955,0.00480443336280795,0.5419126029132362,0.002981432462381362,0.018793090751559327,6235,0.08487828423201486
Stoch_K,20.0,5,0.5700194049159121,0.0050133750748534624,0.5563614076306247,0.005360557085069282,0.013657997285287382,6184,0.7961958847124789
Stoch_K,20.0,10,0.5818391182760323,0.007820223998863408,0.5787236262159977,0.010764722634839935,0.003115492060034586,6079,0.08725976644043075
Stoch_K,25.0,1,0.5361308164001443,0.0010347324901976236,0.5192923916209846,0.0011393010268580981,0.016838424779159644,8317,0.8523092931054209
Stoch_K,25.0,3,0.556026137463698,0.00340319790493651,0.5419270416065801,0.0031918939535121645,0.014099095857117883,8264,0.8108239059726122
Stoch_K,25.0,5,0.5639520665199316,0.0028729996726112803,0.556963728339253,0.005850177980772298,0.006988338180678566,8178,0.008633069482400599
Stoch_K,25.0,10,0.580809968847352,0.005688472294212429,0.5787839657114597,0.011392172748185386,0.002026003135892296,8025,0.00012546285530080207
Stoch_K,30.0,1,0.5328740157480315,0.0009957550421321015,0.5193496297121221,0.0011556919919845235,0.013524386035909441,10160,0.7457791452649329
Stoch_K,30.0,3,0.551433389544688,0.002957166400390496,0.5425075079289343,0.0033073197111138466,0.008925881615753695,10081,0.6535548043920094
Stoch_K,30.0,5,0.5590858975643981,0.0024684007356178617,0.5579810547151138,0.006115769027591611,0.0011048428492842488,9977,0.0002622283360586129
Stoch_K,30.0,10,0.57556829817735,0.005473661677263832,0.5801592797783933,0.011739240585659037,-0.00459098160104332,9766,2.3275142797534697e-06
